82,160,31,4
62,232,31,4
78,156,1,6
63,262,4,0
49,222,20,0
54,165,20,0
26,119,1,0
67,270,6,6
28,224,6,6
78,252,6,6
85,349,2,0
19,233,1,2
57,144,13,2
50,240,13,2
54,120,13,2
26,126,1,0
65,237,2,2
61,225,2,2
27,120,2,5
20,209,2,5
27,218,24,0
55,262,2,2
13,219,2,2
62,312,1,2
65,200,4,7
64,214,4,7
62,308,4,7
13,214,4,7
1,102,35,2
33,162,19,0
48,222,1,0
26,143,1,6
33,142,28,7
86,9,11,7
79,218,1,2
86,4,1,6
11,193,1,0
69,315,77,2
5,223,46,5
17,294,46,5
10,301,46,5
10,332,46,5
57,198,96,2
28,218,3,2
55,147,3,2
67,275,3,2
75,317,24,2
67,208,24,2
67,223,24,2
67,208,24,2
67,212,24,2
67,208,24,2
79,280,24,2
83,334,24,2
33,224,24,2
48,314,24,2
62,225,24,2
46,327,24,2
61,238,24,2
61,232,24,2
62,117,24,2
72,299,24,2
63,127,4,0
66,249,4,0
67,259,4,0
53,256,4,0
28,204,42,2
63,122,42,2
67,248,42,2
55,142,42,2
66,239,42,2
53,255,42,2
13,258,1,7
86,122,1,7
59,168,7,7
55,267,7,7
57,315,7,7
58,316,7,7
58,292,7,7
1,143,7,7
61,304,7,7
69,311,77,2
11,221,22,0
85,348,2,0
11,118,2,7
11,159,2,7
42,187,4,2
81,316,11,6
68,164,11,6
62,224,11,6
70,250,11,6
25,169,12,7
71,156,2,0
69,292,77,2
92,316,77,2
84,233,77,2
91,232,77,2
13,218,2,6
55,261,2,6
11,230,5,5
41,229,1,0
31,273,46,5
28,118,46,5
15,157,41,0
15,194,41,0
26,344,41,0
21,162,41,0
62,315,9,2
62,181,13,6
62,175,13,6
62,176,13,6
62,176,13,6
19,214,3,4
26,296,3,4
26,225,3,4
33,208,2,6
5,111,4,0
4,316,8,7
81,320,8,7
2,237,8,7
10,316,8,7
10,299,8,7
6,344,8,7
5,111,8,7
68,130,8,7
12,223,4,7
66,230,1,5
38,291,1,6
66,232,1,5
54,204,10,2
54,204,10,2
63,166,64,5
62,260,64,5
62,262,64,5
13,208,1,2
64,159,5,2
82,264,5,2
82,258,5,2
82,212,5,2
62,209,5,2
33,206,1,5
68,124,4,5
71,168,4,5
13,233,4,5
65,221,4,5
63,128,10,2
29,311,10,2
31,263,10,2
28,227,10,2
67,256,10,2
78,158,1,0
77,259,1,7
33,214,2,0
64,201,1,7
65,229,6,6
21,115,3,4
19,114,6,6
12,124,11,6
20,161,2,2
78,254,7,2
67,273,7,2
61,237,17,6
68,129,17,6
75,316,17,6
67,202,17,6
67,213,17,6
79,278,17,6
63,323,15,6
63,326,15,6
63,322,15,6
63,323,15,6
63,327,15,6
66,288,15,6
65,310,15,6
65,164,15,6
65,219,15,6
65,206,15,6
64,318,15,6
64,215,15,6
64,157,15,6
61,216,15,6
41,224,1,0
78,164,1,2
69,182,1,6
22,155,2,0
33,282,2,0
55,155,1,2
27,122,1,0
66,354,1,0
67,337,3,2
69,184,1,6
71,124,4,0
11,224,1,5
82,221,7,4
62,211,7,4
64,162,7,4
50,249,2,0
53,320,2,0
64,336,1,2
1,103,35,2
85,352,2,7
26,118,1,0
25,220,2,0
12,118,35,2
67,281,35,2
66,335,1,8
19,228,1,2
25,167,12,7
25,223,2,4
21,123,1,2
82,203,3,6
49,229,1,0
25,202,7,0
26,150,5,2
33,278,1,6
62,209,5,1
82,265,5,1
82,212,5,1
54,197,5,1
64,159,5,1
63,159,64,5
63,172,64,5
85,347,28,7
40,113,4,5
15,201,4,5
15,115,4,5
17,299,4,5
17,298,25,5
40,115,25,5
15,117,25,5
15,203,25,5
79,220,1,2
41,345,5,6
42,165,5,6
79,124,29,4
26,215,29,4
67,236,7,6
65,224,7,6
13,238,7,6
65,212,7,6
55,210,7,6
82,330,7,6
68,324,7,6
64,218,2,2
77,246,7,7
81,314,7,7
4,322,7,7
62,236,7,7
11,119,2,7
11,160,2,7
33,280,4,0
84,227,4,0
28,203,1,0
57,143,1,0
82,157,2,2
82,198,2,2
43,156,40,4
42,201,40,4
42,205,40,4
18,265,40,4
25,163,12,2
0,158,3,4
22,247,3,4
22,115,3,4
84,211,21,2
20,150,1,2
27,226,2,2
26,163,2,6
70,256,42,2
66,350,1,5
12,147,8,7
78,247,1,2
63,157,64,5
63,166,64,5
1,153,9,2
69,295,77,2
92,318,77,2
85,333,77,2
64,211,9,0
65,197,9,0
82,304,4,6
33,239,1,6
66,235,1,5
67,200,5,7
79,276,5,7
81,332,5,7
12,223,5,7
18,256,5,7
13,240,4,6
65,200,4,6
65,214,4,6
55,212,4,6
10,319,8,2
6,290,8,2
5,111,8,2
58,299,3,7
55,271,3,7
57,293,3,7
56,201,1,4
20,154,1,0
53,323,4,4
50,248,4,4
79,130,29,4
29,303,15,0
31,251,15,0
63,127,15,0
28,208,15,0
67,334,15,0
12,122,15,0
78,255,10,2
66,243,10,2
55,151,10,2
67,272,10,2
63,128,10,2
28,222,10,2
63,127,3,6
67,331,3,6
54,198,4,0
77,240,1,0
65,225,3,2
21,116,3,2
12,120,8,0
78,244,8,0
28,213,8,0
63,127,8,0
29,299,8,0
5,111,2,0
55,339,1,0
41,345,5,6
41,347,5,6
18,260,1,2
57,294,5,6
59,169,5,6
58,301,5,6
55,268,5,6
61,305,5,6
19,231,1,2
84,227,1,0
41,346,4,6
22,234,31,4
34,123,31,4
62,223,31,4
53,303,2,4
51,165,2,4
63,128,3,0
63,128,3,0
67,255,3,0
86,2,1,7
64,163,2,0
82,222,2,0
22,168,5,4
50,246,2,0
54,117,2,0
83,125,1,4
51,217,3,0
53,290,3,0
78,229,6,7
25,159,13,2
77,240,1,6
5,111,20,6
10,316,20,6
6,290,20,6
33,222,3,6
46,328,3,6
48,315,3,6
31,272,46,5
28,120,46,5
41,213,2,0
33,163,2,0
51,168,2,0
53,300,2,0
12,228,1,7
69,176,2,6
62,175,2,6
0,142,2,0
22,237,2,0
20,151,6,0
13,216,2,7
55,260,2,7
84,202,21,0
64,167,2,4
82,240,2,4
51,220,1,6
35,150,29,4
25,156,13,2
19,213,13,0
25,164,12,2
42,189,42,2
42,187,42,2
41,346,42,2
64,216,42,2
41,219,9,2
57,196,1,6
51,163,2,0
53,304,2,0
71,126,14,0
59,238,28,7
64,198,28,7
63,158,64,5
63,168,64,5
50,160,2,2
66,340,1,2
27,210,24,0
25,203,1,0
57,140,1,4
83,333,19,2
40,152,19,2
48,314,19,2
62,161,19,2
62,303,19,2
26,154,19,2
46,326,19,2
79,289,19,2
33,225,19,2
68,125,19,2
91,255,24,2
82,169,24,2
18,122,11,0
86,129,28,7
12,120,1,0
55,159,6,5
55,339,2,6
70,258,2,2
83,122,1,4
54,210,1,4
28,226,3,7
31,264,3,7
29,311,3,7
64,340,2,0
64,209,2,0
11,148,1,6
21,221,2,0
13,256,2,6
55,229,2,6
1,144,4,2
71,149,4,2
43,161,40,4
12,228,1,7
65,232,6,6
63,160,64,5
63,173,64,5
62,209,3,0
11,218,1,1
0,141,2,0
22,123,2,0
27,209,24,0
27,211,24,0
66,341,1,2
83,336,5,2
79,295,5,2
62,219,5,2
79,283,35,2
71,147,35,2
62,157,35,2
89,118,35,2
33,226,35,2
0,310,35,2
68,163,35,2
62,234,35,2
46,324,35,2
46,324,35,2
48,312,35,2
40,152,3,2
65,227,6,6
12,155,6,6
26,158,6,6
12,223,15,2
27,118,64,5
20,209,64,5
65,224,64,5
21,126,64,5
63,156,64,5
63,166,64,5
67,341,64,5
40,122,3,2
15,212,10,7
79,119,29,4
18,110,29,4
35,149,29,4
78,258,5,2
29,302,5,2
28,210,5,2
66,242,5,2
63,127,5,2
64,164,2,1
82,224,2,1
55,248,2,6
58,304,2,6
11,212,3,0
79,216,2,2
55,158,6,0
25,205,1,0
19,218,4,4
83,120,4,4
77,258,1,7
21,220,3,0
54,168,3,0
49,224,3,0
63,162,64,5
63,288,64,5
11,151,3,4
50,150,1,2
86,128,1,7
34,120,31,0
62,218,31,0
13,206,1,2
64,225,1,2
85,359,10,4
18,263,2,0
55,257,2,0
54,132,1,8
50,161,3,2
54,189,3,2
69,316,77,2
