11,226,5,0
24,344,5,0
63,259,5,0
82,324,13,6
67,279,3,6
83,274,3,6
48,118,3,6
22,282,4,0
8,283,4,0
83,266,66,6
25,278,66,6
20,294,66,6
33,213,66,6
79,149,480,6
8,128,480,6
67,278,4,7
77,272,4,7
26,213,29,7
8,233,29,7
4,273,29,7
24,349,29,7
51,117,29,7
22,282,29,7
81,345,19,7
51,231,139,7
81,355,25,6
52,7,60,7
24,342,60,7
48,294,60,7
74,179,60,7
3,149,60,7
33,256,3,7
87,333,1,7
10,341,5,6
67,282,5,6
65,252,5,6
63,172,5,6
81,211,24,6
83,225,24,6
19,117,53,7
55,232,5,4
62,232,5,4
76,225,5,4
24,184,5,4
25,257,5,4
81,324,13,7
83,154,13,7
4,273,13,7
66,345,13,7
11,130,13,7
60,278,4,6
75,128,4,6
26,304,4,6
4,273,4,6
76,208,48,6
62,259,6,0
19,351,6,0
47,154,156,7
25,270,156,7
8,128,156,7
67,293,156,7
67,227,156,7
34,138,156,7
4,273,156,7
66,342,156,7
17,220,156,7
17,230,156,7
92,128,156,7
67,294,171,6
38,207,171,6
92,128,171,6
61,284,171,6
22,282,171,6
87,289,171,6
66,342,171,6
79,149,171,6
70,273,171,6
7,132,171,6
34,344,171,6
47,128,2,6
89,331,29,0
89,341,29,0
89,283,29,0
89,200,29,0
89,204,29,0
92,142,29,0
90,230,29,0
22,282,16,6
35,126,16,6
62,215,19,7
39,257,2,6
43,120,2,6
66,184,1,5
21,218,166,6
65,121,166,6
62,131,166,6
49,251,166,6
26,155,166,6
69,252,38,7
77,257,2,7
21,252,166,6
4,127,4,0
42,298,4,0
1,272,4,0
58,323,4,0
10,346,2,7
10,341,2,7
76,277,33,0
79,149,33,0
80,187,33,0
10,338,16,2
60,279,16,2
10,346,55,7
6,331,55,7
8,128,55,7
80,238,4,0
4,168,4,2
70,251,20,7
69,223,20,7
76,255,20,7
66,224,10,6
67,299,10,6
39,251,10,6
65,122,10,6
27,230,10,6
69,156,10,6
33,271,10,6
78,129,10,6
55,294,10,6
61,284,10,6
56,119,13,6
49,250,13,6
26,233,2,2
25,236,26,7
10,341,26,7
33,242,26,7
51,120,24,8
19,119,24,8
81,356,8,7
43,120,8,7
45,186,8,7
65,238,84,6
64,343,3,0
67,273,5,6
25,283,7,7
1,110,7,7
63,281,7,7
4,147,7,7
23,202,7,7
11,268,7,7
67,227,1,6
8,282,1,0
70,265,33,6
70,209,33,6
70,203,33,6
34,126,48,6
22,282,1,6
92,127,3,6
92,282,3,6
88,247,3,6
76,205,44,0
4,147,44,0
88,192,44,0
89,212,44,0
63,247,44,0
63,128,44,0
57,275,44,0
65,223,44,0
80,231,44,0
87,161,44,0
11,264,44,0
82,249,3,0
85,238,3,0
87,286,3,0
24,348,1,6
61,284,53,7
18,128,53,7
8,273,53,7
35,126,480,6
48,294,480,6
78,197,480,6
22,282,480,6
22,282,480,6
41,275,3,6
44,141,3,6
63,126,3,6
3,184,480,6
4,217,480,6
67,273,480,6
62,277,480,6
15,280,480,6
34,189,480,6
63,253,480,6
27,253,480,6
12,135,480,6
25,224,480,6
22,282,480,6
22,283,480,6
85,286,480,6
27,139,156,7
8,128,156,7
67,294,156,7
32,131,156,7
76,284,156,7
17,327,156,7
17,227,156,7
17,216,156,7
66,219,2,6
63,126,2,6
92,327,3,6
85,242,3,6
82,252,3,6
83,335,19,0
50,119,2,2
10,341,3,7
11,190,5,6
21,251,166,6
5,222,2,2
10,345,1,7
67,227,2,2
71,244,11,7
1,178,1,6
90,227,2,0
90,354,3,6
89,232,3,6
85,262,3,6
82,244,3,6
85,233,3,6
88,198,3,6
54,1,2,6
32,131,2,6
88,284,5,7
10,341,5,7
66,342,10,0
55,118,10,0
28,287,10,0
67,279,10,0
26,149,10,0
54,1,10,0
11,266,10,0
61,305,10,0
34,171,10,0
67,299,10,0
4,127,19,6
34,243,19,6
74,179,19,6
20,3,19,6
39,192,19,6
54,1,19,6
57,218,20,6
62,296,20,6
63,207,20,6
70,273,20,6
20,355,20,6
66,342,20,6
79,149,20,6
26,208,20,6
10,342,20,6
11,161,20,6
19,123,20,6
59,182,20,6
0,169,20,6
0,246,20,6
13,125,20,6
67,293,20,6
64,174,20,6
24,345,20,6
28,286,20,6
4,273,480,6
70,273,480,6
22,282,18,7
52,7,18,7
67,299,1,0
51,198,2,0
67,282,1,7
51,226,139,7
51,253,139,7
55,258,1,4
26,278,3,7
41,117,3,7
24,193,3,7
4,273,48,6
0,194,48,6
10,334,48,6
83,219,48,6
83,271,48,6
26,279,48,6
7,271,48,6
75,128,48,6
58,322,48,6
79,149,48,6
3,184,48,6
1,178,48,6
67,294,48,6
4,149,7,6
81,356,7,6
1,166,7,6
34,190,7,6
77,158,144,0
71,241,11,7
73,164,29,7
63,128,29,7
63,282,29,7
64,229,29,7
4,273,29,7
67,222,29,7
22,282,29,7
22,282,29,7
61,287,29,7
67,299,21,6
5,307,21,6
67,273,21,6
87,322,21,6
75,128,21,6
57,126,21,6
62,265,21,6
49,262,21,6
33,266,21,6
89,287,21,6
64,342,4,0
10,342,3,6
64,212,2,6
67,288,2,6
21,255,166,6
31,186,166,6
26,270,166,6
85,253,1,6
21,269,166,6
81,209,24,6
22,282,53,7
64,225,5,2
74,179,5,2
67,185,5,2
0,159,5,2
26,272,5,2
6,216,66,6
67,271,66,6
31,345,66,6
56,326,66,6
23,155,66,6
49,209,66,6
34,220,66,6
63,170,66,6
88,247,66,6
76,256,66,6
24,344,66,6
48,118,66,6
4,259,60,7
87,182,1,4
48,294,480,6
67,294,480,6
61,305,480,6
73,164,480,6
22,282,480,6
70,123,480,6
79,149,480,6
12,253,480,6
64,342,4,0
24,183,4,7
89,265,2,6
64,245,2,6
62,298,1,6
39,187,11,1
35,126,1,0
11,218,5,4
62,253,5,4
81,357,3,6
33,274,111,6
75,128,111,6
3,184,111,6
52,7,111,6
42,143,111,6
21,248,166,6
66,345,6,0
66,345,6,0
10,346,6,0
10,342,6,0
27,139,6,0
5,129,6,0
47,128,11,7
52,7,11,7
15,132,8,0
10,341,8,0
10,346,8,0
61,286,8,0
63,282,8,0
5,307,8,0
4,273,8,0
89,226,8,0
89,216,3,7
69,247,38,7
69,238,38,7
7,249,3,0
10,345,1,7
79,257,26,6
76,279,26,6
83,233,26,6
87,138,26,6
77,271,2,7
34,319,4,7
38,207,4,7
31,186,4,7
65,250,4,7
25,254,9,7
10,344,48,6
32,131,48,6
81,352,48,6
79,149,48,6
56,329,48,6
33,206,48,6
54,260,10,7
10,344,3,2
27,255,156,7
67,279,156,7
20,353,156,7
