29,211,4,2
34,132,2,0
85,145,19,6
82,290,1,0
85,143,19,6
30,324,7,0
37,163,7,0
38,179,7,0
37,215,6,2
30,199,6,2
37,222,1,4
84,343,5,2
38,338,7,0
30,172,7,0
66,182,3,0
66,190,1,7
82,268,3,6
66,143,3,6
67,148,4,2
84,201,1,6
70,331,3,2
73,149,3,2
73,293,3,2
38,317,2,2
30,162,2,2
66,189,1,7
17,190,16,0
38,314,16,0
67,170,2,0
49,241,35,4
37,105,35,0
66,145,1,0
38,230,1,2
37,242,2,6
38,159,1,2
5,148,1,2
29,205,55,2
0,290,55,2
73,295,5,7
73,304,5,7
66,191,4,0
69,260,13,6
32,209,21,6
67,150,2,8
67,161,2,8
38,341,1,4
47,143,35,6
47,137,35,6
38,320,10,4
37,221,10,4
45,212,1,2
38,220,7,2
17,193,7,2
30,176,7,2
37,168,7,2
37,105,35,0
82,276,3,2
70,330,10,7
38,281,16,0
33,132,8,0
33,111,8,0
42,205,3,6
37,172,1,6
83,257,2,6
66,141,2,6
38,291,2,0
73,312,5,7
73,147,5,7
85,142,19,6
67,165,5,7
67,156,6,6
82,275,1,6
84,201,1,0
37,166,1,7
38,333,3,0
37,154,2,0
38,203,2,0
45,239,2,2
17,178,2,2
27,232,2,2
49,243,35,4
66,148,2,7
37,168,1,7
45,224,2,5
38,328,5,0
37,168,5,0
73,281,6,2
66,186,6,2
1,223,1,4
38,296,1,2
38,202,2,0
38,309,2,0
45,237,1,2
82,287,1,0
29,235,6,0
27,211,3,6
73,284,4,6
16,211,4,6
38,310,4,6
66,180,4,6
80,275,37,0
81,181,37,0
66,179,55,2
67,172,55,2
16,208,55,2
0,262,55,2
0,268,55,2
30,294,2,0
38,292,2,0
38,217,9,0
1,204,10,4
30,158,10,4
37,223,10,4
27,213,10,4
67,153,2,7
73,283,2,7
82,275,1,5
38,272,1,4
15,236,10,2
45,232,1,4
0,284,55,2
19,212,5,0
70,332,2,6
0,281,55,2
17,176,5,0
38,275,1,0
82,273,3,2
29,239,7,2
73,278,2,7
82,255,1,0
8,224,1,2
30,165,55,2
38,192,55,2
0,274,55,2
81,190,2,2
81,204,2,2
5,297,4,2
27,228,4,2
1,203,3,2
38,171,3,2
37,168,2,0
74,154,25,0
75,243,25,0
55,209,1,8
22,245,7,0
22,246,7,0
22,245,7,0
38,327,2,4
37,212,2,4
30,160,55,2
38,160,55,2
0,275,55,2
38,283,7,0
38,267,2,2
30,293,2,2
66,147,1,2
82,259,2,2
39,186,16,0
73,149,1,2
47,147,35,6
47,148,35,6
47,141,35,6
81,204,2,2
81,192,2,2
80,212,2,0
69,259,2,0
30,159,1,0
43,155,2,0
42,172,2,0
82,272,1,7
69,258,10,7
73,286,10,7
70,330,10,7
67,180,10,7
22,253,5,0
30,316,5,0
29,210,5,0
27,212,1,2
65,136,1,0
67,164,7,2
66,155,7,2
66,141,4,6
82,272,4,6
82,255,4,6
83,253,4,6
91,275,16,2
27,212,3,6
37,105,35,0
37,105,35,0
81,191,2,2
81,204,2,2
16,215,1,2
22,249,2,4
42,172,1,0
0,278,55,2
82,281,1,0
38,237,1,0
38,280,5,4
30,317,1,0
30,309,7,0
38,152,7,0
47,166,35,6
67,163,1,7
74,157,25,0
75,245,25,0
91,277,16,8
91,280,16,2
83,206,1,6
81,196,5,3
0,277,55,2
82,269,2,2
83,256,2,2
30,155,7,2
38,261,7,2
67,184,3,0
30,302,3,0
85,147,19,6
45,234,2,2
69,248,2,0
67,171,2,0
27,228,7,4
30,314,1,0
27,250,13,6
37,105,35,0
1,201,13,6
37,215,13,6
30,171,13,6
67,158,13,6
73,273,13,6
66,149,1,2
69,256,2,6
67,178,2,6
73,277,3,2
1,210,1,6
78,211,5,2
37,167,6,4
38,273,6,4
66,166,3,6
27,213,3,6
16,214,3,6
49,244,35,4
0,277,55,2
37,105,35,0
16,210,6,2
38,185,3,2
27,213,3,2
29,242,7,0
27,230,8,2
38,168,8,2
37,166,5,6
27,249,5,6
27,211,3,6
45,226,2,2
66,189,1,6
17,179,3,0
66,192,3,0
27,245,3,0
37,162,1,0
17,194,2,2
1,235,2,6
29,239,2,6
67,183,5,4
27,246,1,0
82,264,1,0
30,308,2,4
38,149,2,4
1,209,8,2
37,105,35,0
38,215,1,0
45,233,2,2
84,339,1,1
5,147,5,3
67,181,10,2
30,189,3,0
38,223,3,0
54,197,3,0
80,278,37,0
81,185,37,0
38,320,1,0
45,241,2,2
45,205,2,2
47,208,35,6
66,150,2,6
69,262,2,6
37,105,35,0
84,201,1,2
29,216,3,2
45,236,1,2
37,219,5,4
27,226,5,4
54,198,5,4
38,233,5,2
37,214,5,2
30,203,5,2
80,215,5,2
1,223,5,2
37,105,35,0
30,177,3,0
37,166,3,0
38,221,3,0
29,242,4,6
37,159,4,6
38,194,4,6
30,290,4,6
45,232,1,2
37,243,2,6
37,105,35,0
80,283,37,2
81,189,37,2
5,219,7,0
37,105,35,0
81,196,1,2
38,300,1,6
33,113,8,0
33,132,8,0
47,210,35,6
66,162,2,2
30,315,3,2
37,160,3,2
38,301,3,2
77,148,1,0
66,139,6,2
67,170,1,0
80,210,1,0
22,254,6,2
29,205,6,2
27,232,1,6
21,164,9,6
1,228,2,6
66,176,2,6
67,171,2,0
73,305,4,2
37,105,35,0
38,261,4,2
80,281,37,0
81,188,37,0
67,149,3,8
67,169,3,8
67,159,3,8
78,210,5,2
30,201,9,0
38,287,9,0
44,207,8,0
17,174,5,0
66,175,5,0
82,261,1,7
80,216,3,6
69,257,3,6
67,179,3,6
38,295,4,6
37,156,4,6
54,198,4,6
38,288,1,0
27,222,1,4
30,156,7,0
29,239,19,6
85,141,19,6
37,164,19,6
38,289,19,6
37,247,2,6
73,289,5,7
69,250,3,6
67,172,3,6
67,177,3,0
69,255,3,0
91,277,16,2
73,148,10,7
73,291,10,7
17,175,10,7
70,332,10,7
37,105,35,0
81,214,1,2
38,312,3,0
30,168,3,0
37,224,3,0
42,172,1,2
82,292,1,2
45,208,2,2
45,244,2,2
33,132,8,0
33,112,8,0
1,234,5,7
30,180,5,7
38,207,5,7
66,152,5,6
38,299,10,2
37,247,2,6
66,143,1,2
67,169,1,7
38,284,7,2
29,219,7,2
30,167,3,0
38,158,3,0
27,228,3,0
38,325,1,6
37,171,21,6
22,254,2,4
37,105,35,0
38,308,4,4
91,272,3,0
38,294,3,0
15,242,10,2
73,297,6,0
73,322,6,0
73,149,6,0
73,311,6,0
37,105,35,0
82,263,7,2
39,185,2,2
38,335,1,4
73,314,1,2
45,215,2,2
38,173,1,2
29,208,1,0
5,151,5,2
80,279,37,0
81,186,37,0
67,176,3,2
39,197,1,2
29,208,7,4
30,323,7,4
27,247,7,4
38,302,7,4
27,250,9,0
19,209,1,2
84,346,10,6
91,279,16,2
66,142,5,0
82,271,5,0
37,105,35,0
73,290,5,7
38,235,10,6
66,181,3,0
66,158,1,6
73,287,1,7
73,150,5,2
73,292,5,2
67,157,4,0
66,140,13,6
54,198,3,2
38,187,3,2
30,164,3,2
45,228,1,2
47,164,35,6
81,201,3,0
81,218,3,0
38,156,4,4
39,198,4,4
30,318,4,4
37,240,3,0
30,185,7,0
38,211,7,0
27,222,1,6
37,157,2,6
17,191,2,6
47,164,35,6
73,298,1,2
66,159,1,6
27,212,6,6
17,189,6,6
47,149,35,6
80,277,37,0
81,184,37,0
80,280,37,0
81,187,37,0
0,269,55,2
15,237,10,2
15,238,10,2
38,189,1,2
38,227,4,2
17,183,4,2
27,220,4,2
30,190,4,2
38,330,2,4
84,347,10,6
54,197,2,4
38,304,2,4
89,164,8,0
45,219,1,8
45,231,3,2
29,210,7,2
21,166,9,6
67,169,3,8
67,148,3,8
67,158,3,8
45,206,2,0
45,243,2,0
45,226,1,2
5,165,7,0
0,266,55,2
74,162,25,0
75,214,25,0
67,153,2,8
67,163,2,8
38,330,3,2
5,148,1,2
38,151,3,2
30,175,3,2
27,219,3,2
73,317,3,7
73,302,3,7
70,332,3,7
29,212,3,2
38,212,7,2
17,185,2,6
29,210,2,6
47,214,35,6
66,176,1,0
30,200,5,7
